zinc_id	supplier_code	substance.preferred_name	substance.smiles	substance.purchasable	substance.purchasability	substance.rb	substance.reactive	substance.features	calalog
ZINC000002461699	MLS000573640-01	NA	Cc1cccc(C)c1NC(=O)[C@H](NC(=O)CN1C(=O)c2ccccc2C1=O)c1ccccc1	3	Bks	6	0	set(['aggregator'])	aggregators
ZINC000004012943	MLS000573640-01	NA	Cc1cccc(C)c1NC(=O)[C@@H](NC(=O)CN1C(=O)c2ccccc2C1=O)c1ccccc1	3	Bks	6	0	set(['aggregator'])	aggregators
ZINC000008687484	MLS000573645-01	NA	COc1cc(N(C)C)c([N+](=O)[O-])cc1C(=O)N[C@@H](C)CNc1ccc([N+](=O)[O-])cc1Cl	50	Premier	9	0	set(['aggregator'])	aggregators
ZINC000008687486	MLS000573645-01	NA	COc1cc(N(C)C)c([N+](=O)[O-])cc1C(=O)N[C@H](C)CNc1ccc([N+](=O)[O-])cc1Cl	50	Premier	9	0	set(['aggregator'])	aggregators
ZINC000008687489	MLS000573666-01	NA	COc1ccc(NC(=S)N[C@@H](NC(=O)C(C)C)C(Cl)(Cl)Cl)c([N+](=O)[O-])c1	50	Premier	6	0	set(['aggregator'])	aggregators
ZINC000008687491	MLS000573666-01	NA	COc1ccc(NC(=S)N[C@H](NC(=O)C(C)C)C(Cl)(Cl)Cl)c([N+](=O)[O-])c1	50	Premier	6	0	set(['aggregator'])	aggregators
ZINC000013482443	MLS000573668-01	NA	COc1ccc(NC(=S)N[C@@H](NC(=O)/C=C/c2ccccc2)C(Cl)(Cl)Cl)cc1	50	Premier	6	0	set(['aggregator'])	aggregators
ZINC000013482446	MLS000573668-01	NA	COc1ccc(NC(=S)N[C@H](NC(=O)/C=C/c2ccccc2)C(Cl)(Cl)Cl)cc1	50	Premier	6	0	set(['aggregator'])	aggregators
ZINC000002682897	MLS000573669-01	NA	O=C(/C=C/c1ccccc1)N[C@H](NC(=S)Nc1cccc(Cl)c1)C(Cl)(Cl)Cl	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000002682899	MLS000573669-01	NA	O=C(/C=C/c1ccccc1)N[C@@H](NC(=S)Nc1cccc(Cl)c1)C(Cl)(Cl)Cl	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000002905346	MLS000573670-01	NA	O=C(/C=C/c1ccccc1)N[C@H](NC(=S)Nc1ccc(Cl)cc1)C(Cl)(Cl)Cl	50	Premier	5	0	set(['aggregator', 'in-vitro'])	aggregators
ZINC000002905348	MLS000573670-01	NA	O=C(/C=C/c1ccccc1)N[C@@H](NC(=S)Nc1ccc(Cl)cc1)C(Cl)(Cl)Cl	50	Premier	5	0	set(['aggregator', 'in-vitro'])	aggregators
ZINC000013482449	MLS000573671-01	NA	Cc1ccc(C)c(NC(=S)N[C@@H](NC(=O)/C=C/c2ccccc2)C(Cl)(Cl)Cl)c1	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000013482452	MLS000573671-01	NA	Cc1ccc(C)c(NC(=S)N[C@H](NC(=O)/C=C/c2ccccc2)C(Cl)(Cl)Cl)c1	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000001232154	MLS000573677-01	NA	O=C(Cc1ccccc1)N[C@H](NC(=S)Nc1cc(Cl)ccc1Cl)C(Cl)(Cl)Cl	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000001232155	MLS000573677-01	NA	O=C(Cc1ccccc1)N[C@@H](NC(=S)Nc1cc(Cl)ccc1Cl)C(Cl)(Cl)Cl	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000002027161	MLS000573681-01	NA	O=C(N[C@H](Nc1cc(C(F)(F)F)ccc1Cl)C(=O)c1ccccc1)c1ccccc1	50	Premier	6	0	set(['aggregator'])	aggregators
ZINC000002027166	MLS000573681-01	NA	O=C(N[C@@H](Nc1cc(C(F)(F)F)ccc1Cl)C(=O)c1ccccc1)c1ccccc1	50	Premier	6	0	set(['aggregator'])	aggregators
ZINC000000085434	MLS000573689-01	NA	c1c(-c2ccccc2)nc2nc(-c3ccccc3)c(-c3ccccc3)nn12	50	Premier	3	0	set(['aggregator'])	aggregators
ZINC000008672770	MLS000573697-01	NA	CC(C)CC(=O)N[C@@H](NC(=S)Nc1sc2c(c1C#N)CCCC2)C(Cl)(Cl)Cl	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000013482480	MLS000573697-01	NA	CC(C)CC(=O)N[C@H](NC(=S)Nc1sc2c(c1C#N)CCCC2)C(Cl)(Cl)Cl	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000013482487	MLS000573699-01	NA	CC(C)(C)C(=O)N[C@@H](NC(=S)Nc1sc2c(c1C#N)CCCC2)C(Cl)(Cl)Cl	50	Premier	3	0	set(['aggregator'])	aggregators
ZINC000013482490	MLS000573699-01	NA	CC(C)(C)C(=O)N[C@H](NC(=S)Nc1sc2c(c1C#N)CCCC2)C(Cl)(Cl)Cl	50	Premier	3	0	set(['aggregator'])	aggregators
ZINC000008666471	MLS000573706-01	NA	Cc1ccccc1NC(=S)N[C@@H](NC(=O)COc1ccccc1)C(Cl)(Cl)Cl	50	Premier	6	0	set(['aggregator'])	aggregators
ZINC000008687500	MLS000573706-01	NA	Cc1ccccc1NC(=S)N[C@H](NC(=O)COc1ccccc1)C(Cl)(Cl)Cl	50	Premier	6	0	set(['aggregator'])	aggregators
ZINC000008672741	MLS000573735-01	NA	CCOC(=O)[C@H](Cc1ccc(NC(=O)/C(=C/c2ccccc2)NC(=O)c2ccccc2)cc1)N1C(=O)c2ccccc2C1=O	3	Bks	10	0	set(['aggregator'])	aggregators
ZINC000008687505	MLS000573735-01	NA	CCOC(=O)[C@@H](Cc1ccc(NC(=O)/C(=C/c2ccccc2)NC(=O)c2ccccc2)cc1)N1C(=O)c2ccccc2C1=O	3	Bks	10	0	set(['aggregator'])	aggregators
ZINC000002923703	MLS000573775-01	NA	O=C(Cc1cccc2ccccc21)N[C@H](NC(=S)Nc1ccccc1Cl)C(Cl)(Cl)Cl	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000002923705	MLS000573775-01	NA	O=C(Cc1cccc2ccccc21)N[C@@H](NC(=S)Nc1ccccc1Cl)C(Cl)(Cl)Cl	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000003848416	MLS000573782-01	NA	CN(C)c1ccc(/C=C/c2nc3ccccc3s2)cc1	50	Premier	3	10	set(['aggregator'])	aggregators
ZINC000001178696	MLS000573856-01	NA	O=C(NC(=S)Nc1ccc(NC(=O)c2cccs2)cc1)c1cc2ccccc2o1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000001178735	MLS000573862-01	NA	FC(F)(F)c1cccc(NC(=S)N2CCN(c3ccccc3)CC2)c1	50	Premier	2	0	set(['aggregator'])	aggregators
ZINC000002824320	MLS000573874-01	NA	O=C(Nc1nnc(CSCCOc2ccc(Cl)cc2)s1)Nc1cccc(Cl)c1	50	Premier	8	0	set(['aggregator'])	aggregators
ZINC000001207985	MLS000573883-01	NA	Cc1ccc(C)c(NC(=O)CSc2nc3ccc(N4C(=O)c5ccccc5C4=O)cc3s2)c1	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000299872431	MLS000573894-01	NA	COc1cccc(/C(O)=C/C=Nc2ccc(S(=O)(=O)Nc3ncccn3)cc2)c1	1	Annotated	7	30	NA	aggregators
ZINC000001179540	MLS000573895-01	NA	Cc1ccc(-n2nc3ccc(NC(=S)NC(=O)/C=C/c4ccco4)cc3n2)cc1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000000977617	MLS000573901-01	NA	O=C(COc1ccccc1)NC(=S)Nc1ccc2c(c1)Cc1ccccc1-2	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000001179660	MLS000573903-01	NA	COc1ccc(-c2nc3cc(NC(=S)NC(=O)Cc4ccccc4)ccc3o2)cc1	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000013482517	MLS000573907-01	NA	O=C(CCN1C(=O)/C(=C\c2ccccc2Cl)SC1=S)N1CCCc2ccccc21	50	Premier	4	10	set(['aggregator'])	aggregators
ZINC000001179713	MLS000573909-01	NA	Cc1ccc(-n2nc3cc(C)c(NC(=S)NC(=O)/C=C/c4ccco4)cc3n2)cc1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000001180111	MLS000573938-01	NA	COc1cccc(C(=O)NC(=S)Nc2ccc(N3CCCC3)cc2)c1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000001180121	MLS000573939-01	NA	O=C(NC(=S)Nc1ccc(N2CCOCC2)c(Cl)c1)C(c1ccccc1)c1ccccc1	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000100820634	MLS000573944-01	NA	CC(=O)c1cccc(NS(=O)(=O)c2ccc(N/C=C\C(=O)c3ccc(F)cc3)cc2)c1	50	Premier	8	30	set(['aggregator'])	aggregators
ZINC000001180699	MLS000573947-01	NA	Cc1c(NC(=O)[C@H](Sc2ccccc2)c2ccccc2)cccc1[N+](=O)[O-]	50	Premier	6	0	set(['aggregator'])	aggregators
ZINC000001180700	MLS000573947-01	NA	Cc1c(NC(=O)[C@@H](Sc2ccccc2)c2ccccc2)cccc1[N+](=O)[O-]	50	Premier	6	0	set(['aggregator'])	aggregators
ZINC000001180757	MLS000573949-01	NA	CCC(=O)NC(=S)Nc1ccc(-c2nc3ccc(C)cc3s2)cc1	50	Premier	3	0	set(['aggregator'])	aggregators
ZINC000001180776	MLS000573951-01	NA	Cc1ccc(-c2nc3ccccc3o2)cc1NC(=S)NC(=O)/C=C/c1ccco1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000299872441	MLS000573977-01	NA	COc1ccc(/C(O)=C/C=Nc2ccc(S(=O)(=O)Nc3cccc(C(C)=O)c3)cc2)cc1	1	Annotated	8	30	NA	aggregators
ZINC000001181280	MLS000573994-01	NA	O=C(/C=C/c1ccc(Cl)cc1)NC(=S)Nc1ccc(NC(=O)c2ccco2)cc1	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000018115201	MLS000574004-01	NA	Cc1ccc(-c2n[nH]c(=O)c3ccccc32)cc1S(=O)(=O)Nc1ccccc1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000001181469	MLS000574013-01	NA	COc1cc(C(=O)NC(=S)Nc2ccc(N3CCCC3)cc2)cc(OC)c1OC	50	Premier	6	0	set(['aggregator'])	aggregators
ZINC000013482531	MLS000574014-01	NA	Cc1ccc(/C=C2\SC(=S)N(CCCC(=O)Nc3nccs3)C2=O)cc1	50	Premier	6	10	set(['aggregator'])	aggregators
ZINC000008578334	MLS000574019-01	NA	Cc1ccc(/C=C2\SC(=S)N(CCCC(=O)Nc3ccccn3)C2=O)cc1	50	Premier	6	10	set(['aggregator'])	aggregators
ZINC000001181587	MLS000574020-01	NA	O=C(/C=C/c1ccc(Cl)cc1)NC(=S)Nc1ccc(N2CCOCC2)c(Cl)c1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000299872366	MLS000574023-01	NA	COc1cccc(/C(O)=C/C=Nc2ccc(S(=O)(=O)Nc3cccc(C(C)=O)c3)cc2)c1	1	Annotated	8	30	NA	aggregators
ZINC000018107438	MLS000574053-01	NA	Cc1ccc(NS(=O)(=O)c2cc(-c3n[nH]c(=O)c4ccccc43)ccc2C)cc1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000299872397	MLS000574060-01	NA	Cc1ccc(/C(O)=C/C=Nc2ccc([N+](=O)[O-])cc2Br)cc1	1	Annotated	4	30	NA	aggregators
ZINC000001182658	MLS000574062-01	NA	O=C(Cc1ccccc1)NC(=S)Nc1ccc2oc(-c3ccccc3)nc2c1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000000724387	MLS000574081-01	NA	O=C(NC(=S)Nc1ccc(Cl)cn1)C(c1ccccc1)c1ccccc1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000001183200	MLS000574096-01	NA	Cc1cc2nc(-c3ccc(C)c(NC(=S)NC(=O)/C=C/c4ccco4)c3)oc2c(C)c1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000013126000	MLS000574098-01	NA	Brc1ccc(-c2csc(-c3c[nH]c4ccccc34)n2)cc1	50	Premier	2	0	set(['aggregator'])	aggregators
ZINC000001183209	MLS000574099-01	NA	Cc1c(C(=O)NC(=S)Nc2ccc3c4c(cccc42)CC3)cccc1[N+](=O)[O-]	50	Premier	3	0	set(['aggregator'])	aggregators
ZINC000101748780	MLS000574100-01	NA	CCCC/C(O)=C/c1nc2ccccc2nc1O	1	Annotated	4	0	set(['aggregator'])	aggregators
ZINC000000977623	MLS000574109-01	NA	COc1cc(OC)cc(C(=O)NC(=S)Nc2ccc3c4c(cccc42)CC3)c1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000299872409	MLS000574119-01	NA	Cc1ccc(/C(O)=C/C=Nc2ccc3c(c2)OCO3)cc1	1	Annotated	3	30	NA	aggregators
ZINC000001183597	MLS000574138-01	NA	O=S(=O)(Nc1ccc(-c2csc(-c3ccccc3)n2)cc1)c1ccc(F)cc1	10	For-Sale	5	0	set(['aggregator'])	aggregators
ZINC000244899780	MLS000574143-01	NA	Cn1cccc1C=Nn1c(S)nnc1-c1ccc(Cl)cc1	20	On-Demand	3	30	set(['aggregator'])	aggregators
ZINC000000696059	MLS000574144-01	NA	Cc1ccccc1C(=O)NC(=S)Nc1sc2c(c1C#N)CCCC2	50	Premier	2	0	set(['aggregator'])	aggregators
ZINC000008649123	MLS000574158-01	NA	O=[N+]([O-])c1ccc(N2CCN(S(=O)(=O)c3ccccc3)CC2)cc1NCc1cccnc1	50	Premier	7	0	set(['aggregator'])	aggregators
ZINC000252504725	MLS000574163-01	NA	CC1=C(C)C(=NOC(=O)/C=C/c2ccccc2)C=CC1=O	1	Annotated	3	30	set(['aggregator'])	aggregators
ZINC000000680895	MLS000574168-01	NA	COc1cccc(C(=O)NC(=S)Nc2ccc3c4c(cccc42)CC3)c1	50	Premier	3	0	set(['aggregator'])	aggregators
ZINC000004019465	MLS000574176-01	NA	Cc1ccc(S(=O)(=O)N2CCC(CN3C(=O)c4cccc5cccc(c54)C3=O)CC2)cc1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000001184422	MLS000574180-01	NA	N#Cc1c(SCC(=O)c2cccs2)nc(C2CC2)cc1-c1ccccc1	50	Premier	6	0	set(['aggregator'])	aggregators
ZINC000002308306	MLS000574186-01	NA	Cc1c(-c2ccccc2)nc2ccccc2c1C(=O)Oc1ccc([N+](=O)[O-])cc1	50	Premier	4	50	set(['aggregator'])	aggregators
ZINC000019867546	MLS000574190-01	NA	O=C1c2cccc3cccc(c32)C(=O)N1CCN1CCN(C(=S)Nc2ccc(Cl)cc2)CC1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000004143363	MLS000574192-01	NA	CCS(=O)(=O)N1CCN(c2ccc([N+](=O)[O-])c(N[C@@H](C)c3ccccc3)c2)CC1	50	Premier	7	0	set(['aggregator'])	aggregators
ZINC000004143367	MLS000574192-01	NA	CCS(=O)(=O)N1CCN(c2ccc([N+](=O)[O-])c(N[C@H](C)c3ccccc3)c2)CC1	50	Premier	7	0	set(['aggregator'])	aggregators
ZINC000008385873	MLS000574196-01	NA	Cc1cc(C)n(-c2cc(N3CCN(S(=O)(=O)c4ccc5ccccc5c4)CC3)ccc2[N+](=O)[O-])n1	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000004575403	MLS000574199-01	NA	Cc1ccc(C(=O)N2CCN(c3ccc([N+](=O)[O-])c(NCc4ccco4)c3)CC2)cc1	50	Premier	6	0	set(['aggregator'])	aggregators
ZINC000239119589	MLS000574212-01	NA	O=[N+]([O-])c1ccc(Cl)c(C=NN2CCN(C3c4ccccc4-c4ccccc43)CC2)c1	20	On-Demand	4	30	set(['aggregator'])	aggregators
ZINC000239248151	MLS000574218-01	NA	Cc1ccsc1C=NN1CCN(C2c3ccccc3-c3ccccc32)CC1	20	On-Demand	3	30	set(['aggregator'])	aggregators
ZINC000004755290	MLS000574230-01	NA	CCSC1=N/C(=C\c2ccc(-c3ccccc3[N+](=O)[O-])o2)C(=O)S1	50	Premier	4	30	set(['aggregator'])	aggregators
ZINC000018098701	MLS000574253-01	NA	Cc1[nH]nc(-c2ccc(OCc3cnn(-c4ccccc4)c3)cc2O)c1Oc1ccc(F)cc1	50	Premier	7	0	set(['aggregator'])	aggregators
ZINC000001172016	MLS000574254-01	NA	O=C(Cn1cncc1-c1ccc([N+](=O)[O-])cc1)Nc1cccc2ccccc21	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000001172034	MLS000574255-01	NA	COc1ccc([N+](=O)[O-])cc1COc1ccc2c(c1)oc(=O)cc2-c1ccccc1	50	Premier	6	0	set(['aggregator'])	aggregators
ZINC000001172048	MLS000574258-01	NA	CCOc1ccc(-c2nn(-c3ccccc3)cc2/C=C(\C#N)S(=O)(=O)c2ccccc2)cc1C	50	Premier	7	50	set(['aggregator'])	aggregators
ZINC000004041000	MLS000574264-01	NA	CCOc1ccc(/C=C/C(=O)Nc2ccc(OC)cc2[N+](=O)[O-])cc1	50	Premier	7	0	set(['aggregator'])	aggregators
ZINC000001177296	MLS000574276-01	NA	COc1ccc(N(C[C@@H](O)Cn2c3ccccc3c3ccccc32)S(=O)(=O)c2ccccc2)cc1	50	Premier	8	0	set(['aggregator'])	aggregators
ZINC000002204817	MLS000574276-01	NA	COc1ccc(N(C[C@H](O)Cn2c3ccccc3c3ccccc32)S(=O)(=O)c2ccccc2)cc1	50	Premier	8	0	set(['aggregator'])	aggregators
ZINC000000086568	MLS000574278-01	NA	Cc1nn(C(=O)c2ccco2)c(C)c1Sc1ccc([N+](=O)[O-])cc1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000001143148	MLS000574307-01	NA	O=S(=O)(c1ccccc1)N(C[C@@H](O)Cn1c2ccccc2c2ccccc21)c1ccccc1	50	Premier	7	0	set(['aggregator'])	aggregators
ZINC000002204328	MLS000574307-01	NA	O=S(=O)(c1ccccc1)N(C[C@H](O)Cn1c2ccccc2c2ccccc21)c1ccccc1	50	Premier	7	0	set(['aggregator'])	aggregators
ZINC000000459091	MLS000574317-01	NA	COc1ccc(C(=O)Sc2ccc(Cl)cc2)cc1OC	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000008687556	MLS000574338-01	NA	CCCCOc1ccc(C(=O)N/C(=C\c2cccc([N+](=O)[O-])c2)C(=O)OCCC)cc1	50	Premier	11	0	set(['aggregator'])	aggregators
ZINC000000947470	MLS000574354-01	NA	CCOc1ccc(/C=C/C(=O)Nc2ccc(N3CCOCC3)cc2)cc1	50	Premier	6	0	set(['aggregator'])	aggregators
ZINC000001170908	MLS000574366-01	NA	CCc1cccc(C)c1NC(=O)CSc1nc2ccc(N3C(=O)c4ccccc4C3=O)cc2s1	50	Premier	6	0	set(['aggregator'])	aggregators
ZINC000013482596	MLS000574370-01	NA	CCc1ccc(OCC(=O)N[C@@H](NC(=S)Nc2ccc(C)cc2C)C(Cl)(Cl)Cl)cc1	50	Premier	7	0	set(['aggregator'])	aggregators
ZINC000013482599	MLS000574370-01	NA	CCc1ccc(OCC(=O)N[C@H](NC(=S)Nc2ccc(C)cc2C)C(Cl)(Cl)Cl)cc1	50	Premier	7	0	set(['aggregator'])	aggregators
ZINC000001170944	MLS000574371-01	NA	Cc1ccc2nc(C)cc(C(=O)OCC(=O)c3ccc(Cl)c([N+](=O)[O-])c3)c2c1	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000001170968	MLS000574374-01	NA	O=C(Oc1ccc([N+](=O)[O-])cc1)c1cc(-c2ccccc2)nc2ccccc21	50	Premier	4	50	set(['aggregator'])	aggregators
ZINC000001171005	MLS000574377-01	NA	O=C(Oc1ccc(-c2cnc3ccccc3n2)cc1)c1cc([N+](=O)[O-])ccc1Cl	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000001172206	MLS000574436-01	NA	Cc1ccc(C(=O)NC(=S)Nc2cccc(NC(=O)c3ccccc3Cl)c2)cc1[N+](=O)[O-]	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000001172471	MLS000574462-01	NA	CCOc1ccc(C(=O)Nc2cccc(-c3nc4ccccc4[nH]3)c2C)cc1[N+](=O)[O-]	50	Premier	6	0	set(['aggregator'])	aggregators
ZINC000002052369	MLS000574464-01	NA	CCCOc1cccc(C(=O)NC(=S)Nc2cccc(NC(=O)c3ccccc3Cl)c2)c1	50	Premier	7	0	set(['aggregator'])	aggregators
ZINC000001173178	MLS000574492-01	NA	O=C(NC(=S)Nc1cccc(NC(=O)c2ccccc2)c1)c1cccc([N+](=O)[O-])c1	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000001173213	MLS000574494-01	NA	Cc1ccc(C(=O)COC(=O)c2ccccc2NC(=O)c2ccccc2)cc1[N+](=O)[O-]	50	Premier	7	0	set(['aggregator'])	aggregators
ZINC000001173230	MLS000574496-01	NA	CC(C)Oc1cccc(C(=O)NC(=S)Nc2cccc(NC(=O)c3ccccc3Cl)c2)c1	50	Premier	6	0	set(['aggregator'])	aggregators
ZINC000000719588	MLS000574501-01	NA	COC(=O)c1ccccc1NC(=O)N1c2ccccc2Sc2ccccc21	50	Premier	2	0	set(['aggregator'])	aggregators
ZINC000001173523	MLS000574518-01	NA	Cc1ccc(C(=O)NC(=S)Nc2cccc(NC(=O)c3ccccc3)c2)cc1[N+](=O)[O-]	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000006270356	MLS000574535-01	NA	Cc1ccc(C(=O)Nc2cccc([N+](=O)[O-])c2)cc1S(=O)(=O)Nc1ccc(NC(=O)c2ccccc2)cc1	50	Premier	8	0	set(['aggregator'])	aggregators
ZINC000254405313	MLS000574545-01	NA	O=C(C[C@@H]1S/C(=N/N=Cc2c[nH]c3ccccc23)NC1=O)Nc1ccccc1	1	Annotated	5	30	set(['aggregator'])	aggregators
ZINC000254405317	MLS000574545-01	NA	O=C(C[C@H]1S/C(=N/N=Cc2c[nH]c3ccccc23)NC1=O)Nc1ccccc1	1	Annotated	5	30	set(['aggregator'])	aggregators
ZINC000008687587	MLS000574591-01	NA	CCCCOc1ccc(C(=O)N/C(=C\c2ccc([N+](=O)[O-])cc2)C(=O)OCc2ccco2)cc1	50	Premier	11	0	set(['aggregator'])	aggregators
ZINC000017949712	MLS000574603-01	NA	COc1ccc(-c2nn(-c3ccc([N+](=O)[O-])cc3)c(O)c2/C=N/Cc2ccccc2)cc1	1	Annotated	7	30	set(['aggregator'])	aggregators
ZINC000150338677	MLS000574603-01	NA	COc1ccc(-c2nn(-c3ccc([N+](=O)[O-])cc3)c(O)c2/C=N\Cc2ccccc2)cc1	1	Annotated	7	30	set(['aggregator'])	aggregators
ZINC000000315526	MLS000574622-01	NA	Cc1ccc(C)c(NC(=S)c2nc3ccccc3s2)c1	50	Premier	2	0	set(['aggregator'])	aggregators
ZINC000000663527	MLS000574642-01	NA	COc1ccc(C(=O)c2sc3nc(C)cc(-c4cccs4)c3c2N)cc1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000001166193	MLS000574644-01	NA	O=C(COc1ccc2ccccc2c1)Nc1ccc2c3c(cccc31)CC2	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000001166320	MLS000574648-01	NA	CCCn1c2ccccc2nc1SCC(=O)N1c2ccccc2Sc2ccccc21	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000001166502	MLS000574652-01	NA	O=C(/C=C/c1ccc(Cl)c([N+](=O)[O-])c1)Nc1cccc(NC(=O)c2ccco2)c1	50	Premier	6	0	set(['aggregator'])	aggregators
ZINC000000316560	MLS000574654-01	NA	Cc1cccc(OCC(=O)Nc2ccc3c4c(cccc42)CC3)c1C	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000001166925	MLS000574666-01	NA	Cc1ccc(N2C(=O)c3cccc(Oc4ccc(Cl)cc4)c3C2=O)c(C)c1	50	Premier	3	0	set(['aggregator'])	aggregators
ZINC000001154712	MLS000574684-01	NA	CC(C)COc1ccc(C(=O)Nc2ccc(SC(F)F)cc2)cc1	50	Premier	7	0	set(['aggregator'])	aggregators
ZINC000002085351	MLS000574698-01	NA	Cc1cc(CSc2ccccc2)ccc1NC(=O)c1ccc(Br)cc1	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000012729968	MLS000574703-01	NA	COc1ccccc1/C=C1\SC(=S)N(CCC(=O)NC2=NCCS2)C1=O	50	Premier	5	10	set(['aggregator'])	aggregators
ZINC000001161337	MLS000574714-01	NA	O=C(NC1c2ccccc2-c2ccccc21)c1ccccc1	50	Premier	2	0	set(['aggregator'])	aggregators
ZINC000008687599	MLS000574721-01	NA	COc1ccc(NC(=O)CCC(=O)OCC(=O)c2ccc(Oc3ccc([N+](=O)[O-])cc3)cc2)cc1	50	Premier	11	0	set(['aggregator'])	aggregators
ZINC000001164742	MLS000574735-01	NA	O=C(Nc1ccccc1)c1ccccc1OC(=O)c1ccc(Br)c([N+](=O)[O-])c1	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000000858556	MLS000574736-01	NA	Cc1ccc(OCC(=O)Nc2ccc3c4c(cccc42)CC3)c(C)c1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000000569616	MLS000574745-01	NA	O=C(Nc1ccc(N2CCCC2)c(Cl)c1)c1ccccc1[N+](=O)[O-]	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000000954356	MLS000574746-01	NA	COc1ccc(C(=O)c2sc3nc(-c4ccc(OC)cc4)ccc3c2N)cc1	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000001015241	MLS000574751-01	NA	CC1CCN(C(=S)c2cn(Cc3cccc(F)c3)c3ccccc23)CC1	50	Premier	3	0	set(['aggregator'])	aggregators
ZINC000001167751	MLS000574752-01	NA	O=C(/C=C/c1cccc([N+](=O)[O-])c1)Nc1cccc(NC(=O)c2cccs2)c1	50	Premier	6	0	set(['aggregator'])	aggregators
ZINC000000954874	MLS000574758-01	NA	O=C(Oc1cc2oc(=O)c3c(c2cc1Cl)CCCC3)c1cccs1	50	Premier	2	0	set(['aggregator'])	aggregators
ZINC000001143769	MLS000574773-01	NA	O=C([C@H](Cc1ccccc1)N1C(=O)c2ccccc2C1=O)N1c2ccccc2CCc2ccccc21	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000001143771	MLS000574773-01	NA	O=C([C@@H](Cc1ccccc1)N1C(=O)c2ccccc2C1=O)N1c2ccccc2CCc2ccccc21	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000001144516	MLS000574786-01	NA	Cc1ccccc1OCC(=O)OCC(=O)c1ccc(OCc2ccccc2)cc1	40	In-Stock	9	0	set(['aggregator'])	aggregators
ZINC000000898179	MLS000574835-01	columbianetin	CC(C)(O)[C@@H]1Cc2c(ccc3ccc(=O)oc23)O1	50	Premier	1	0	set(['aggregator', 'in-vitro', 'biogenic'])	aggregators
ZINC000005158606	MLS000574837-01	NA	CC(C)=CCC/C(C)=C/Cc1c(O)ccc(C(=O)/C=C/c2ccc(O)cc2)c1O	40	In-Stock	8	30	set(['aggregator'])	aggregators
ZINC000001773486	MLS000575037-01	NA	CCc1ccc(OCCCC(=O)Nc2ccc(N3CCCCC3)cc2)cc1	50	Premier	8	0	set(['aggregator'])	aggregators
ZINC000000859866	MLS000575040-01	NA	COc1cc2c(cc1NC(=O)c1ccc(C(C)(C)C)cc1)CCCC2	50	Premier	3	0	set(['aggregator'])	aggregators
ZINC000000666933	MLS000575047-01	NA	CC1CCN(C(=S)c2cn(Cc3ccccc3F)c3ccccc23)CC1	50	Premier	3	0	set(['aggregator'])	aggregators
